dataset,method,timeSlice,GT_predict,new_TRUE
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.50,8,36.58536585,20
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.50,9,36.17021277,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.50,10,33.33333333,25
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,1,80,90
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,2,71.42857143,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,3,70.58823529,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,4,71.42857143,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,5,70.37037037,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,6,60.60606061,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,7,52.77777778,33.33333333
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,8,43.90243902,20
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,9,42.55319149,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.60,10,45.09803922,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,1,100,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,2,85.71428571,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,3,88.23529412,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,4,90.47619048,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,5,81.48148148,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,6,66.66666667,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,7,63.88888889,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,8,56.09756098,40
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,9,53.19148936,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.70,10,54.90196078,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,1,100,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,2,85.71428571,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,3,88.23529412,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,4,90.47619048,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,5,81.48148148,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,6,72.72727273,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,7,69.44444444,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,8,65.85365854,60
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,9,61.70212766,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.80,10,60.78431373,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,1,100,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,2,85.71428571,75
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,3,88.23529412,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,4,90.47619048,100
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,5,88.88888889,83.33333333
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,6,78.78787879,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,7,75,66.66666667
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,8,70.73170732,60
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,9,65.95744681,50
"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",word2vec_0.90,10,64.70588235,75
Try talking about the past with them?,word2vec_0.20,1,33.33333333,58.33333333
Try talking about the past with them?,word2vec_0.20,2,29.41176471,40
Try talking about the past with them?,word2vec_0.20,3,23.80952381,0
Try talking about the past with them?,word2vec_0.20,4,24,25
Try talking about the past with them?,word2vec_0.30,1,58.33333333,75
Try talking about the past with them?,word2vec_0.30,2,47.05882353,40
Try talking about the past with them?,word2vec_0.30,3,52.38095238,75
Try talking about the past with them?,word2vec_0.30,4,48,25
Try talking about the past with them?,word2vec_0.40,1,66.66666667,83.33333333
Try talking about the past with them?,word2vec_0.40,2,64.70588235,60
Try talking about the past with them?,word2vec_0.40,3,66.66666667,75
Try talking about the past with them?,word2vec_0.40,4,60,50
Try talking about the past with them?,word2vec_0.50,1,66.66666667,83.33333333
Try talking about the past with them?,word2vec_0.50,2,64.70588235,60
Try talking about the past with them?,word2vec_0.50,3,66.66666667,75
Try talking about the past with them?,word2vec_0.50,4,60,50
Try talking about the past with them?,word2vec_0.60,1,66.66666667,83.33333333
Try talking about the past with them?,word2vec_0.60,2,70.58823529,80
Try talking about the past with them?,word2vec_0.60,3,71.42857143,75
Try talking about the past with them?,word2vec_0.60,4,68,75
Try talking about the past with them?,word2vec_0.70,1,100,100
Try talking about the past with them?,word2vec_0.70,2,88.23529412,80
Try talking about the past with them?,word2vec_0.70,3,85.71428571,75
Try talking about the past with them?,word2vec_0.70,4,80,75
Try talking about the past with them?,word2vec_0.80,1,100,100
Try talking about the past with them?,word2vec_0.80,2,88.23529412,80
Try talking about the past with them?,word2vec_0.80,3,85.71428571,75
Try talking about the past with them?,word2vec_0.80,4,80,75
Try talking about the past with them?,word2vec_0.90,1,100,100
Try talking about the past with them?,word2vec_0.90,2,88.23529412,80
Try talking about the past with them?,word2vec_0.90,3,85.71428571,75
Try talking about the past with them?,word2vec_0.90,4,80,75
Use a party game.,word2vec_0.20,1,11.11111111,22.22222222
Use a party game.,word2vec_0.20,2,12,14.28571429
Use a party game.,word2vec_0.30,1,22.22222222,33.33333333
Use a party game.,word2vec_0.30,2,24,28.57142857
Use a party game.,word2vec_0.40,1,38.88888889,55.55555556
Use a party game.,word2vec_0.40,2,40,42.85714286
Use a party game.,word2vec_0.50,1,61.11111111,72.22222222
Use a party game.,word2vec_0.50,2,56,57.14285714
Use a party game.,word2vec_0.60,1,61.11111111,72.22222222
Use a party game.,word2vec_0.60,2,68,85.71428571
Use a party game.,word2vec_0.70,1,66.66666667,77.77777778
Use a party game.,word2vec_0.70,2,68,85.71428571
Use a party game.,word2vec_0.80,1,77.77777778,88.88888889
Use a party game.,word2vec_0.80,2,76,85.71428571
Use a party game.,word2vec_0.90,1,77.77777778,88.88888889
Use a party game.,word2vec_0.90,2,76,85.71428571
Use or create nicknames. Be sly!,word2vec_0.20,1,27.27272727,45.45454545
Use or create nicknames. Be sly!,word2vec_0.20,2,15.78947368,25
Use or create nicknames. Be sly!,word2vec_0.20,3,19.23076923,28.57142857
Use or create nicknames. Be sly!,word2vec_0.20,4,17.64705882,12.5
Use or create nicknames. Be sly!,word2vec_0.20,5,12.5,0
Use or create nicknames. Be sly!,word2vec_0.30,1,36.36363636,54.54545455
Use or create nicknames. Be sly!,word2vec_0.30,2,26.31578947,37.5
Use or create nicknames. Be sly!,word2vec_0.30,3,30.76923077,42.85714286
Use or create nicknames. Be sly!,word2vec_0.30,4,26.47058824,12.5
Use or create nicknames. Be sly!,word2vec_0.30,5,20,0
Use or create nicknames. Be sly!,word2vec_0.40,1,54.54545455,72.72727273
Use or create nicknames. Be sly!,word2vec_0.40,2,47.36842105,50
Use or create nicknames. Be sly!,word2vec_0.40,3,46.15384615,42.85714286
Use or create nicknames. Be sly!,word2vec_0.40,4,38.23529412,25
Use or create nicknames. Be sly!,word2vec_0.40,5,30,0
Use or create nicknames. Be sly!,word2vec_0.50,1,81.81818182,90.90909091
Use or create nicknames. Be sly!,word2vec_0.50,2,47.36842105,50
Use or create nicknames. Be sly!,word2vec_0.50,3,46.15384615,42.85714286
Use or create nicknames. Be sly!,word2vec_0.50,4,41.17647059,37.5
Use or create nicknames. Be sly!,word2vec_0.50,5,30,0
Use or create nicknames. Be sly!,word2vec_0.60,1,100,100
Use or create nicknames. Be sly!,word2vec_0.60,2,68.42105263,62.5
Use or create nicknames. Be sly!,word2vec_0.60,3,61.53846154,42.85714286
Use or create nicknames. Be sly!,word2vec_0.60,4,52.94117647,37.5
Use or create nicknames. Be sly!,word2vec_0.60,5,40,0
Use or create nicknames. Be sly!,word2vec_0.70,1,100,100
Use or create nicknames. Be sly!,word2vec_0.70,2,78.94736842,75
Use or create nicknames. Be sly!,word2vec_0.70,3,65.38461538,57.14285714
Use or create nicknames. Be sly!,word2vec_0.70,4,58.82352941,50
Use or create nicknames. Be sly!,word2vec_0.70,5,50,33.33333333
Use or create nicknames. Be sly!,word2vec_0.80,1,100,100
Use or create nicknames. Be sly!,word2vec_0.80,2,78.94736842,75
Use or create nicknames. Be sly!,word2vec_0.80,3,65.38461538,57.14285714
Use or create nicknames. Be sly!,word2vec_0.80,4,64.70588235,62.5
Use or create nicknames. Be sly!,word2vec_0.80,5,52.5,33.33333333
Use or create nicknames. Be sly!,word2vec_0.90,1,100,100
Use or create nicknames. Be sly!,word2vec_0.90,2,78.94736842,75
Use or create nicknames. Be sly!,word2vec_0.90,3,65.38461538,57.14285714
Use or create nicknames. Be sly!,word2vec_0.90,4,64.70588235,62.5
Use or create nicknames. Be sly!,word2vec_0.90,5,52.5,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.20,1,13.33333333,26.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.20,2,20.83333333,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.20,3,13.33333333,0
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.20,4,15.15151515,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.30,1,13.33333333,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.30,2,20.83333333,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.30,3,13.33333333,0
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.30,4,15.15151515,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.40,1,53.33333333,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.40,2,41.66666667,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.40,3,33.33333333,16.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.40,4,36.36363636,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.50,1,73.33333333,86.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.50,2,45.83333333,33.33333333
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.50,3,46.66666667,50
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.50,4,48.48484848,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.60,1,73.33333333,86.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.60,2,54.16666667,44.44444444
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.60,3,53.33333333,50
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.60,4,54.54545455,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.70,1,73.33333333,86.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.70,2,54.16666667,55.55555556
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.70,3,53.33333333,50
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.70,4,54.54545455,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.80,1,73.33333333,86.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.80,2,62.5,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.80,3,60,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.80,4,57.57575758,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.90,1,73.33333333,86.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.90,2,62.5,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.90,3,60,66.66666667
What conversation prompts might get them to tell a story where they'd say their own name?,word2vec_0.90,4,57.57575758,66.66666667
What do you have in your pocket that you might could use?,word2vec_0.20,1,20,60
What do you have in your pocket that you might could use?,word2vec_0.20,2,9.090909091,0
What do you have in your pocket that you might could use?,word2vec_0.20,3,7.692307692,0
What do you have in your pocket that you might could use?,word2vec_0.20,4,0,0
What do you have in your pocket that you might could use?,word2vec_0.20,5,0,0
What do you have in your pocket that you might could use?,word2vec_0.20,6,0,0
What do you have in your pocket that you might could use?,word2vec_0.20,7,3.703703704,50
What do you have in your pocket that you might could use?,word2vec_0.20,8,3.125,0
What do you have in your pocket that you might could use?,word2vec_0.30,1,20,60
What do you have in your pocket that you might could use?,word2vec_0.30,2,27.27272727,33.33333333
What do you have in your pocket that you might could use?,word2vec_0.30,3,23.07692308,0
What do you have in your pocket that you might could use?,word2vec_0.30,4,23.52941176,25
What do you have in your pocket that you might could use?,word2vec_0.30,5,20,0
What do you have in your pocket that you might could use?,word2vec_0.30,6,16,0
What do you have in your pocket that you might could use?,word2vec_0.30,7,18.51851852,50
What do you have in your pocket that you might could use?,word2vec_0.30,8,15.625,0
What do you have in your pocket that you might could use?,word2vec_0.40,1,60,80
What do you have in your pocket that you might could use?,word2vec_0.40,2,45.45454545,50
What do you have in your pocket that you might could use?,word2vec_0.40,3,38.46153846,0
What do you have in your pocket that you might could use?,word2vec_0.40,4,41.17647059,50
What do you have in your pocket that you might could use?,word2vec_0.40,5,35,0
What do you have in your pocket that you might could use?,word2vec_0.40,6,28,0
What do you have in your pocket that you might could use?,word2vec_0.40,7,29.62962963,50
What do you have in your pocket that you might could use?,word2vec_0.40,8,28.125,20
What do you have in your pocket that you might could use?,word2vec_0.50,1,60,80
What do you have in your pocket that you might could use?,word2vec_0.50,2,45.45454545,50
What do you have in your pocket that you might could use?,word2vec_0.50,3,38.46153846,0
What do you have in your pocket that you might could use?,word2vec_0.50,4,41.17647059,50
What do you have in your pocket that you might could use?,word2vec_0.50,5,40,33.33333333
What do you have in your pocket that you might could use?,word2vec_0.50,6,32,0
What do you have in your pocket that you might could use?,word2vec_0.50,7,33.33333333,50
What do you have in your pocket that you might could use?,word2vec_0.50,8,31.25,20
What do you have in your pocket that you might could use?,word2vec_0.60,1,100,100
What do you have in your pocket that you might could use?,word2vec_0.60,2,63.63636364,66.66666667
What do you have in your pocket that you might could use?,word2vec_0.60,3,53.84615385,0
What do you have in your pocket that you might could use?,word2vec_0.60,4,52.94117647,50
What do you have in your pocket that you might could use?,word2vec_0.60,5,45,33.33333333
What do you have in your pocket that you might could use?,word2vec_0.60,6,40,20
What do you have in your pocket that you might could use?,word2vec_0.60,7,40.74074074,50
What do you have in your pocket that you might could use?,word2vec_0.60,8,37.5,40
What do you have in your pocket that you might could use?,word2vec_0.70,1,100,100
What do you have in your pocket that you might could use?,word2vec_0.70,2,63.63636364,66.66666667
What do you have in your pocket that you might could use?,word2vec_0.70,3,53.84615385,0
What do you have in your pocket that you might could use?,word2vec_0.70,4,52.94117647,50
What do you have in your pocket that you might could use?,word2vec_0.70,5,45,33.33333333
What do you have in your pocket that you might could use?,word2vec_0.70,6,44,40
What do you have in your pocket that you might could use?,word2vec_0.70,7,44.44444444,50
What do you have in your pocket that you might could use?,word2vec_0.70,8,50,80
What do you have in your pocket that you might could use?,word2vec_0.80,1,100,100
What do you have in your pocket that you might could use?,word2vec_0.80,2,81.81818182,83.33333333
What do you have in your pocket that you might could use?,word2vec_0.80,3,61.53846154,0
What do you have in your pocket that you might could use?,word2vec_0.80,4,52.94117647,50
What do you have in your pocket that you might could use?,word2vec_0.80,5,45,33.33333333
What do you have in your pocket that you might could use?,word2vec_0.80,6,44,40
What do you have in your pocket that you might could use?,word2vec_0.80,7,44.44444444,50
What do you have in your pocket that you might could use?,word2vec_0.80,8,50,80
What do you have in your pocket that you might could use?,word2vec_0.90,1,100,100
What do you have in your pocket that you might could use?,word2vec_0.90,2,81.81818182,83.33333333
What do you have in your pocket that you might could use?,word2vec_0.90,3,61.53846154,0
What do you have in your pocket that you might could use?,word2vec_0.90,4,52.94117647,50
What do you have in your pocket that you might could use?,word2vec_0.90,5,45,33.33333333
What do you have in your pocket that you might could use?,word2vec_0.90,6,44,40
What do you have in your pocket that you might could use?,word2vec_0.90,7,44.44444444,50
What do you have in your pocket that you might could use?,word2vec_0.90,8,50,80
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.20,1,17.64705882,29.41176471
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.20,2,4,0
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.20,3,3.571428571,0
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.20,4,3.03030303,0
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.30,1,41.17647059,58.82352941
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.30,2,28,25
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.30,3,28.57142857,33.33333333
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.30,4,21.21212121,0
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.40,1,47.05882353,64.70588235
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.40,2,52,62.5
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.40,3,50,33.33333333
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.40,4,48.48484848,40
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.50,1,64.70588235,82.35294118
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.50,2,64,62.5
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.50,3,60.71428571,33.33333333
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.50,4,60.60606061,60
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.60,1,64.70588235,82.35294118
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.60,2,64,62.5
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.60,3,60.71428571,33.33333333
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.60,4,60.60606061,60
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.70,1,64.70588235,82.35294118
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.70,2,72,87.5
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.70,3,71.42857143,66.66666667
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.70,4,66.66666667,60
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.80,1,76.47058824,88.23529412
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.80,2,80,87.5
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.80,3,82.14285714,100
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.80,4,75.75757576,60
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.90,1,76.47058824,88.23529412
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.90,2,80,87.5
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.90,3,82.14285714,100
"What features of names (e.g., spelling, sound-alikes, rhymes, associations) could you leverage?",word2vec_0.90,4,75.75757576,60
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,1,6.666666667,33.33333333
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,2,3.846153846,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,3,5.405405405,9.090909091
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,4,8.163265306,25
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,5,8.620689655,11.11111111
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,6,7.142857143,16.66666667
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,7,6.756756757,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,8,5.813953488,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,9,3.260869565,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,10,3.96039604,11.11111111
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.20,11,3.703703704,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,1,13.33333333,53.33333333
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,2,11.53846154,18.18181818
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,3,10.81081081,9.090909091
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,4,14.28571429,33.33333333
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,5,13.79310345,11.11111111
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,6,11.42857143,16.66666667
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,7,10.81081081,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,8,10.46511628,16.66666667
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,9,7.608695652,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,10,6.930693069,11.11111111
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.30,11,6.481481481,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,1,53.33333333,73.33333333
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,2,34.61538462,36.36363636
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,3,29.72972973,27.27272727
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,4,26.53061224,41.66666667
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,5,25.86206897,22.22222222
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,6,22.85714286,25
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,7,20.27027027,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,8,19.76744186,25
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,9,15.2173913,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,10,14.85148515,22.22222222
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.40,11,13.88888889,0
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,1,60,80
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,2,50,54.54545455
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,3,45.94594595,45.45454545
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,4,38.7755102,50
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,5,34.48275862,22.22222222
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,6,31.42857143,41.66666667
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,7,31.08108108,50
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,8,32.55813953,50
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,9,33.69565217,50
"What if you had people with you that you really trusted to do stuff (e.g, a best friend or significant other)?",word2vec_0.50,10,31.68316832,33.33333333
